id,entityids,type,filename,url,latest_change
162941,['RxNorm:6901'],DRUG_RESOURCE,methylphenidate-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/methylphenidate-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:32.654382
162945,['RxNorm:6915'],DRUG_RESOURCE,metoclopramide-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/metoclopramide-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:32.672288
162993,['RxNorm:6918'],DRUG_RESOURCE,metoprolol-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/metoprolol-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:33.263009
163035,['RxNorm:6960'],DRUG_RESOURCE,midazolam-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/midazolam-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:32.743267
2620236,['RxNorm:588250'],DRUG_RESOURCE,milnacipran-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/milnacipran-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:32.014897
163239,['RxNorm:1300786'],DRUG_RESOURCE,mirabegron-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/mirabegron-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:34.118462
162981,['RxNorm:15996'],DRUG_RESOURCE,mirtazapine-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/mirtazapine-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:32.760632
163291,['RxNorm:30077'],DRUG_RESOURCE,mivacurium-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/mivacurium-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:33.721772
162961,['RxNorm:30125'],DRUG_RESOURCE,modafinil-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/modafinil-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:32.778228
163039,['RxNorm:7052'],DRUG_RESOURCE,morphine-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/morphine-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:32.421341
162975,['RxNorm:139462'],DRUG_RESOURCE,moxifloxacin-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/moxifloxacin-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:33.107935
163011,['RxNorm:7145'],DRUG_RESOURCE,mycophenolic acid-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/mycophenolic%20acid-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:32.812998
163015,['RxNorm:31448'],DRUG_RESOURCE,nabumetone-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/nabumetone-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:32.456669
163041,['RxNorm:7240'],DRUG_RESOURCE,nalidixic acid-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/nalidixic%20acid-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:33.125265
162949,['RxNorm:7242'],DRUG_RESOURCE,naloxone-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/naloxone-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:32.033036
163007,['RxNorm:7243'],DRUG_RESOURCE,naltrexone-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/naltrexone-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:33.142865
162939,['RxNorm:7258'],DRUG_RESOURCE,naproxen-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/naproxen-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:33.159948
163255,['RxNorm:31555'],DRUG_RESOURCE,nebivolol-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/nebivolol-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:33.740337
3011472,['RxNorm:7299'],DRUG_RESOURCE,neomycin-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/neomycin-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:34.337328
3011518,['RxNorm:7337'],DRUG_RESOURCE,netilmicin-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/netilmicin-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:33.957723
163033,['RxNorm:53654'],DRUG_RESOURCE,nevirapine-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/nevirapine-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:32.369085
2457757,['RxNorm:31748'],DRUG_RESOURCE,nicorandil-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/nicorandil-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:33.176967
162977,['RxNorm:7407'],DRUG_RESOURCE,nicotine-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/nicotine-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:33.280391
162937,['RxNorm:662281'],DRUG_RESOURCE,nilotinib-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/nilotinib-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:32.599750
2457827,['RxNorm:7455'],DRUG_RESOURCE,nitrofural-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/nitrofural-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:34.919404
162973,['RxNorm:7454'],DRUG_RESOURCE,nitrofurantoin-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/nitrofurantoin-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:33.402988
162989,['RxNorm:7517'],DRUG_RESOURCE,norfloxacin-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/norfloxacin-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:33.490518
163303,['RxNorm:7531'],DRUG_RESOURCE,nortriptyline-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/nortriptyline-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:34.355454
2457981,['RxNorm:7623'],DRUG_RESOURCE,ofloxacin-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/ofloxacin-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:33.508103
163019,['RxNorm:61381'],DRUG_RESOURCE,olanzapine-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/olanzapine-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:32.618425
163245,['RxNorm:2392230'],DRUG_RESOURCE,oliceridine-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/oliceridine-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:33.596828
163187,['RxNorm:7646'],DRUG_RESOURCE,omeprazole-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/omeprazole-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:34.373288
163147,['RxNorm:26225'],DRUG_RESOURCE,ondansetron-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/ondansetron-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:34.408903
163037,['RxNorm:32592'],DRUG_RESOURCE,oxaliplatin-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/oxaliplatin-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:32.690955
163025,['RxNorm:7781'],DRUG_RESOURCE,oxazepam-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/oxazepam-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:33.194197
163191,['RxNorm:32624'],DRUG_RESOURCE,oxcarbazepine-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/oxcarbazepine-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:37.070546
162955,['RxNorm:7804'],DRUG_RESOURCE,oxycodone-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/oxycodone-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:33.211321
163155,['RxNorm:679314'],DRUG_RESOURCE,paliperidone-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/paliperidone-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:33.298017
163047,['RxNorm:70561'],DRUG_RESOURCE,palonosetron-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/palonosetron-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:32.708508
163153,['RxNorm:40790'],DRUG_RESOURCE,pantoprazole-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/pantoprazole-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:33.993292
621499,['RxNorm:7934'],DRUG_RESOURCE,paromomycin-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/paromomycin-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:36.804221
163201,['RxNorm:32937'],DRUG_RESOURCE,paroxetine-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/paroxetine-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:34.427510
162967,['RxNorm:714438'],DRUG_RESOURCE,pazopanib-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/pazopanib-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:32.725862
162965,['RxNorm:120608'],DRUG_RESOURCE,peginterferon alfa-2a-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/peginterferon%20alfa-2a-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:36.838089
163045,['RxNorm:253453'],DRUG_RESOURCE,peginterferon alfa-2b-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/peginterferon%20alfa-2b-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:36.821255
162957,['RxNorm:1011650'],DRUG_RESOURCE,pegloticase-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/pegloticase-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:33.420239
163021,['RxNorm:8076'],DRUG_RESOURCE,perphenazine-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/perphenazine-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:32.795846
163005,['RxNorm:8120'],DRUG_RESOURCE,phenazopyridine-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/phenazopyridine-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:33.525471
162959,['RxNorm:8150'],DRUG_RESOURCE,phenprocoumon-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/phenprocoumon-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:33.315759
163213,['RxNorm:8183'],DRUG_RESOURCE,phenytoin-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/phenytoin-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:34.029671
162947,['RxNorm:8331'],DRUG_RESOURCE,pimozide-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/pimozide-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:33.228471
163199,['RxNorm:8356'],DRUG_RESOURCE,piroxicam-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/piroxicam-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:34.500417
1607813,['RxNorm:861634'],DRUG_RESOURCE,pitavastatin-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/pitavastatin-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:36.787224
163127,['RxNorm:2197878'],DRUG_RESOURCE,pitolisant-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/pitolisant-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:33.631708
163029,['RxNorm:1311280'],DRUG_RESOURCE,platinum-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/platinum-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:33.245623
163043,['ATC:L01XA'],DRUG_RESOURCE,Platinum compounds-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/Platinum%20compounds-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:34.264912
621581,['RxNorm:2049549'],DRUG_RESOURCE,plazomicin-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/plazomicin-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:36.881102
162953,['RxNorm:42463'],DRUG_RESOURCE,pravastatin-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/pravastatin-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:36.718071
162971,['RxNorm:8687'],DRUG_RESOURCE,primaquine-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/primaquine-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:34.776631
162983,['RxNorm:8698'],DRUG_RESOURCE,probenecid-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/probenecid-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:34.100799
163259,['RxNorm:8700'],DRUG_RESOURCE,procainamide-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/procainamide-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:34.211275
163013,['RxNorm:8754'],DRUG_RESOURCE,propafenone-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/propafenone-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:32.830867
162943,['RxNorm:8787'],DRUG_RESOURCE,propranolol-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/propranolol-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:33.333272
163031,['RxNorm:8794'],DRUG_RESOURCE,propylthiouracil-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/propylthiouracil-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:33.350806
162935,['RxNorm:8886'],DRUG_RESOURCE,protriptyline-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/protriptyline-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:33.368151
163229,['RxNorm:51272'],DRUG_RESOURCE,quetiapine-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/quetiapine-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:34.229618
162951,['RxNorm:9068'],DRUG_RESOURCE,quinidine-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/quinidine-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:33.385497
162979,['RxNorm:9071'],DRUG_RESOURCE,quinine-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/quinine-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:34.135983
163027,['RxNorm:114979'],DRUG_RESOURCE,rabeprazole-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/rabeprazole-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:32.474927
163003,['MedDRA:10037794'],DRUG_RESOURCE,radiotherapy-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/radiotherapy-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:32.847838
163257,['RxNorm:72143'],DRUG_RESOURCE,raloxifene-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/raloxifene-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:33.648913
163273,['RxNorm:719872'],DRUG_RESOURCE,raltegravir-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/raltegravir-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:34.247356
163177,['RxNorm:283821'],DRUG_RESOURCE,rasburicase-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/rasburicase-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:34.518899
468364,['RxNorm:73032'],DRUG_RESOURCE,remifentanil-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/remifentanil-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:33.830142
162995,['RxNorm:9344'],DRUG_RESOURCE,ribavirin-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/ribavirin-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:36.915976
3010962,['RxNorm:NA'],DRUG_RESOURCE,ribostamycin-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/ribostamycin-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:31.600520
163289,['RxNorm:73056'],DRUG_RESOURCE,risedronate-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/risedronate-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:33.684207
162999,['RxNorm:35636'],DRUG_RESOURCE,risperidone-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/risperidone-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:36.237021
162985,['RxNorm:121191'],DRUG_RESOURCE,rituximab-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/rituximab-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:36.255129
162987,['RxNorm:84108'],DRUG_RESOURCE,rosiglitazone-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/rosiglitazone-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:36.272871
163001,['RxNorm:301542'],DRUG_RESOURCE,rosuvastatin-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/rosuvastatin-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:36.899049
163023,['RxNorm:435'],DRUG_RESOURCE,salbutamol-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/salbutamol-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:36.290573
162963,['RxNorm:36117'],DRUG_RESOURCE,salmeterol-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/salmeterol-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:32.864899
163017,['ATC:N06AB'],DRUG_RESOURCE,Selective serotonin reuptake inhibitors-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/Selective%20serotonin%20reuptake%20inhibitors-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:34.684878
163173,['RxNorm:36437'],DRUG_RESOURCE,sertraline-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/sertraline-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:34.445568
163185,['RxNorm:36453'],DRUG_RESOURCE,sevoflurane-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/sevoflurane-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:36.968097
162997,['RxNorm:136411'],DRUG_RESOURCE,sildenafil-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/sildenafil-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:36.307587
163145,['RxNorm:36567'],DRUG_RESOURCE,simvastatin-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/simvastatin-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:36.864056
163081,['RxNorm:2121085'],DRUG_RESOURCE,siponimod-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/siponimod-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:36.324324
163067,['RxNorm:35302'],DRUG_RESOURCE,sirolimus-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/sirolimus-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:36.341355
163079,['RxNorm:9894'],DRUG_RESOURCE,sodium nitrite-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/sodium%20nitrite-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:33.848018
163101,['RxNorm:9997'],DRUG_RESOURCE,spironolactone-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/spironolactone-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:36.358668
163267,['RxNorm:10109'],DRUG_RESOURCE,streptomycin-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/streptomycin-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:36.951010
163167,['RxNorm:10154'],DRUG_RESOURCE,succinylcholine-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/succinylcholine-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:37.002005
468374,['RxNorm:56795'],DRUG_RESOURCE,sufentanil-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/sufentanil-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:33.543063
163091,['RxNorm:10169'],DRUG_RESOURCE,sulfacetamide-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/sulfacetamide-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:33.866513
163131,['RxNorm:10171'],DRUG_RESOURCE,sulfadiazine-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/sulfadiazine-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:33.885567
2458099,['RxNorm:10178'],DRUG_RESOURCE,sulfadimidine-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/sulfadimidine-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:33.903901
163077,['RxNorm:10831'],DRUG_RESOURCE,sulfamethoxazole _ trimethoprim-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/sulfamethoxazole%20_%20trimethoprim-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:34.463907
2458193,['RxNorm:10184'],DRUG_RESOURCE,sulfanilamide-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/sulfanilamide-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:33.921896
163129,['RxNorm:9524'],DRUG_RESOURCE,sulfasalazine-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/sulfasalazine-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:33.975569
163083,['RxNorm:10207'],DRUG_RESOURCE,sulfisoxazole-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/sulfisoxazole-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:34.481988
163103,['MeSH:D013449'],DRUG_RESOURCE,sulfonamides-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/sulfonamides-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:36.375857
163087,['RxNorm:357977'],DRUG_RESOURCE,sunitinib-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/sunitinib-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:32.527961
163157,['RxNorm:42316'],DRUG_RESOURCE,tacrolimus-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/tacrolimus-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:34.047539
163051,['RxNorm:2054023'],DRUG_RESOURCE,tafenoquine-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/tafenoquine-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:34.065207
163159,['RxNorm:10324'],DRUG_RESOURCE,tamoxifen-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/tamoxifen-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:34.082910
163105,['RxNorm:77492'],DRUG_RESOURCE,tamsulosin-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/tamsulosin-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:36.392890
163165,['RxNorm:4582'],DRUG_RESOURCE,tegafur-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/tegafur-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:34.011638
163071,['RxNorm:117466'],DRUG_RESOURCE,tenofovir-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/tenofovir-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:36.410039
163163,['RxNorm:37790'],DRUG_RESOURCE,tenoxicam-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/tenoxicam-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:34.537060
163073,['RxNorm:37801'],DRUG_RESOURCE,terbinafine-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/terbinafine-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:36.427656
163133,['RxNorm:10390'],DRUG_RESOURCE,tetrabenazine-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/tetrabenazine-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:36.444784
163175,['RxNorm:10485'],DRUG_RESOURCE,thioguanine-Drug_Resource_Mappings.xlsx,https://files.cpicpgx.org/data/report/2024-01-12/drug_resource/thioguanine-Drug_Resource_Mappings.xlsx,2024-01-12 21:34:37.019159
